title,genre,year,vote_count,vote_average,popularity
Gordy,Family,1995,4,3,0.398924
Gordy,Fantasy,1995,4,3,0.398924
Gumby: The Movie,Fantasy,1995,2,5,0.090452
Gumby: The Movie,Animation,1995,2,5,0.090452
Gumby: The Movie,Science Fiction,1995,2,5,0.090452
Gumby: The Movie,Family,1995,2,5,0.090452
The Glass Shield,Drama,1994,9,5,1.012197
The Glass Shield,Action,1994,9,5,1.012197
The Glass Shield,Thriller,1994,9,5,1.012197
The Glass Shield,Crime,1994,9,5,1.012197
Hoop Dreams,Documentary,1994,91,7,9.47666
Heavenly Creatures,Drama,1994,299,6,9.438042
Heavenly Creatures,Fantasy,1994,299,6,9.438042
Houseguest,Comedy,1995,17,6,2.688562
Houseguest,Family,1995,17,6,2.688562
Immortal Beloved,Drama,1994,90,6,7.983666
Immortal Beloved,Music,1994,90,6,7.983666
Immortal Beloved,Romance,1994,90,6,7.983666
Heavyweights,Comedy,1995,97,6,9.546707
Heavyweights,Family,1995,97,6,9.546707
Heavyweights,Drama,1995,97,6,9.546707
The Hunted,Action,1995,25,6,2.756986
The Hunted,Thriller,1995,25,6,2.756986
I.Q.,Comedy,1994,112,5,5.146352
I.Q.,Drama,1994,112,5,5.146352
I.Q.,Romance,1994,112,5,5.146352
Interview with the Vampire,Horror,1994,1558,7,11.970205
Interview with the Vampire,Romance,1994,1558,7,11.970205
Jefferson in Paris,Drama,1995,10,5,1.596058
Jefferson in Paris,Romance,1995,10,5,1.596058
The Jerky Boys,Comedy,1995,10,4,0.748846
The Jerky Boys,Crime,1995,10,4,0.748846
Junior,Comedy,1994,381,4,6.710215
Junior,Family,1994,381,4,6.710215
Junior,Romance,1994,381,4,6.710215
Just Cause,Action,1995,124,6,9.195256
Just Cause,Drama,1995,124,6,9.195256
Just Cause,Mystery,1995,124,6,9.195256
Just Cause,Thriller,1995,124,6,9.195256
A Kid in King Arthur's Court,Adventure,1995,40,4,5.874511
A Kid in King Arthur's Court,Fantasy,1995,40,4,5.874511
A Kid in King Arthur's Court,Comedy,1995,40,4,5.874511
A Kid in King Arthur's Court,Science Fiction,1995,40,4,5.874511
A Kid in King Arthur's Court,Family,1995,40,4,5.874511
Kiss of Death,Action,1995,83,5,7.797512
Kiss of Death,Crime,1995,83,5,7.797512
Kiss of Death,Drama,1995,83,5,7.797512
Kiss of Death,Thriller,1995,83,5,7.797512
Star Wars,Adventure,1977,6778,8,42.149697
Star Wars,Action,1977,6778,8,42.149697
Star Wars,Science Fiction,1977,6778,8,42.149697
Little Women,Drama,1994,222,7,9.774994
Little Women,Romance,1994,222,7,9.774994
A Little Princess,Drama,1995,207,7,7.731725
A Little Princess,Family,1995,207,7,7.731725
A Little Princess,Fantasy,1995,207,7,7.731725
Ladybird Ladybird,Drama,1994,14,7,0.84508
L'Enfer,Crime,1994,22,6,1.948315
L'Enfer,Drama,1994,22,6,1.948315
Like Water for Chocolate,Drama,1992,70,6,4.126083
Like Water for Chocolate,Romance,1992,70,6,4.126083
Legends of the Fall,Adventure,1994,636,7,12.199047
Legends of the Fall,Drama,1994,636,7,12.199047
Legends of the Fall,Romance,1994,636,7,12.199047
Legends of the Fall,War,1994,636,7,12.199047
Major Payne,Adventure,1995,164,6,9.253362
Major Payne,Comedy,1995,164,6,9.253362
Major Payne,Family,1995,164,6,9.253362
Little Odessa,Action,1994,31,6,1.861292
Little Odessa,Drama,1994,31,6,1.861292
Mi Vida Loca,Crime,1994,9,5,1.788829
Mi Vida Loca,Drama,1994,9,5,1.788829
Love Affair,Drama,1994,11,4,3.290192
Love Affair,Romance,1994,11,4,3.290192
Losing Isaiah,Drama,1995,28,6,7.698526
The Madness of King George,Comedy,1994,67,6,4.81307
The Madness of King George,Drama,1994,67,6,4.81307
The Madness of King George,History,1994,67,6,4.81307
Mary Shelley's Frankenstein,Drama,1994,272,6,14.287753
Mary Shelley's Frankenstein,Horror,1994,272,6,14.287753
Mary Shelley's Frankenstein,Science Fiction,1994,272,6,14.287753
Mary Shelley's Frankenstein,Romance,1994,272,6,14.287753
Man of the House,Action,1995,40,5,2.558118
Man of the House,Comedy,1995,40,5,2.558118
Man of the House,Family,1995,40,5,2.558118
Mixed Nuts,Comedy,1994,37,5,2.899608
Mixed Nuts,Drama,1994,37,5,2.899608
Mixed Nuts,Romance,1994,37,5,2.899608
Milk Money,Comedy,1994,49,5,3.770115
Milk Money,Romance,1994,49,5,3.770115
Miracle on 34th Street,Fantasy,1994,199,6,5.831622
Miracle on 34th Street,Drama,1994,199,6,5.831622
Miracle on 34th Street,Family,1994,199,6,5.831622
Miami Rhapsody,Comedy,1995,7,5,1.137266
Miami Rhapsody,Romance,1995,7,5,1.137266
My Family,Comedy,1995,11,7,3.121288
My Family,Drama,1995,11,7,3.121288
Murder in the First,Crime,1995,140,6,9.518564
Murder in the First,Drama,1995,140,6,9.518564
Nobody's Fool,Drama,1994,56,7,2.891269
Nobody's Fool,Comedy,1994,56,7,2.891269
Nell,Drama,1994,128,6,5.930957
Nell,Thriller,1994,128,6,5.930957
New Jersey Drive,Crime,1995,7,6,0.629955
New Jersey Drive,Drama,1995,7,6,0.629955
New York Cop,Action,1993,0,0,0.004537
New York Cop,Thriller,1993,0,0,0.004537
New York Cop,Crime,1993,0,0,0.004537
New York Cop,Drama,1993,0,0,0.004537
Beyond Bedlam,Horror,1994,4,4,0.426952
Nemesis 2 - Nebula,Science Fiction,1995,10,4,1.466491
Nemesis 2 - Nebula,Action,1995,10,4,1.466491
Nemesis 2 - Nebula,Thriller,1995,10,4,1.466491
Nina Takes a Lover,Drama,1995,4,7,0.769522
Nina Takes a Lover,Romance,1995,4,7,0.769522
Natural Born Killers,Crime,1994,927,6,11.226856
Natural Born Killers,Thriller,1994,927,6,11.226856
Natural Born Killers,Drama,1994,927,6,11.226856
Only You,Comedy,1994,92,6,4.936761
Only You,Drama,1994,92,6,4.936761
Only You,Romance,1994,92,6,4.936761
Once Were Warriors,Drama,1994,106,7,4.025276
Poison Ivy II: Lily,Drama,1996,32,4,6.448039
Poison Ivy II: Lily,Romance,1996,32,4,6.448039
Poison Ivy II: Lily,Thriller,1996,32,4,6.448039
Outbreak,Action,1995,522,6,13.676444
Outbreak,Drama,1995,522,6,13.676444
Outbreak,Science Fiction,1995,522,6,13.676444
Outbreak,Thriller,1995,522,6,13.676444
Leon: The Professional,Thriller,1994,4293,8,20.477329
Leon: The Professional,Crime,1994,4293,8,20.477329
Leon: The Professional,Drama,1994,4293,8,20.477329
The Perez Family,Comedy,1995,9,6,1.433544
The Perez Family,Drama,1995,9,6,1.433544
The Perez Family,Romance,1995,9,6,1.433544
A Pyromaniac's Love Story,Comedy,1995,2,7,0.463307
A Pyromaniac's Love Story,Drama,1995,2,7,0.463307
A Pyromaniac's Love Story,Romance,1995,2,7,0.463307
Pulp Fiction,Thriller,1994,8670,8,140.950236
Pulp Fiction,Crime,1994,8670,8,140.950236
Panther,Drama,1995,6,6,7.160149
Pushing Hands,Comedy,1992,9,6,1.638622
Pushing Hands,Drama,1992,9,6,1.638622
Priest,Drama,1994,32,6,1.881932
Priest,Romance,1994,32,6,1.881932
Quiz Show,History,1994,262,7,7.772505
Quiz Show,Drama,1994,262,7,7.772505
Picture Bride,Drama,1995,5,7,1.296912
Picture Bride,History,1995,5,7,1.296912
Queen Margot,Drama,1994,67,7,4.405405
Queen Margot,History,1994,67,7,4.405405
The Quick and the Dead,Action,1995,431,6,7.54701
The Quick and the Dead,Western,1995,431,6,7.54701
Roommates,Drama,1995,7,6,3.395867
Roommates,Comedy,1995,7,6,3.395867
Prêt-à-Porter,Drama,1994,33,5,6.259433
Prêt-à-Porter,Comedy,1994,33,5,6.259433
Three Colors: Red,Drama,1994,246,7,7.832755
Three Colors: Red,Mystery,1994,246,7,7.832755
Three Colors: Red,Romance,1994,246,7,7.832755
Three Colors: Blue,Drama,1993,311,7,8.843517
Three Colors: Blue,Music,1993,311,7,8.843517
Three Colors: Blue,Mystery,1993,311,7,8.843517
Three Colors: White,Comedy,1994,218,7,6.5898
Three Colors: White,Drama,1994,218,7,6.5898
Three Colors: White,Mystery,1994,218,7,6.5898
"Red Firecracker, Green Firecracker",Drama,1994,2,7,0.078257
Rent-a-Kid,Comedy,1995,15,5,1.155255
Rent-a-Kid,Family,1995,15,5,1.155255
Rent-a-Kid,TV Movie,1995,15,5,1.155255
Relative Fear,Horror,1995,3,4,0.499601
Relative Fear,Drama,1995,3,4,0.499601
Stuart Saves His Family,Comedy,1995,6,5,1.390885
Stuart Saves His Family,Drama,1995,6,5,1.390885
The Swan Princess,Animation,1994,251,6,8.910462
The Secret of Roan Inish,Drama,1994,15,6,1.750481
The Secret of Roan Inish,Family,1994,15,6,1.750481
The Secret of Roan Inish,Fantasy,1994,15,6,1.750481
The Specialist,Action,1994,317,5,10.388183
The Specialist,Thriller,1994,317,5,10.388183
Stargate,Action,1994,942,6,13.328924
Stargate,Adventure,1994,942,6,13.328924
Stargate,Science Fiction,1994,942,6,13.328924
The Santa Clause,Fantasy,1994,501,6,9.665424
The Santa Clause,Drama,1994,501,6,9.665424
The Santa Clause,Comedy,1994,501,6,9.665424
The Santa Clause,Family,1994,501,6,9.665424
The Shawshank Redemption,Drama,1994,8358,8,51.645403
The Shawshank Redemption,Crime,1994,8358,8,51.645403
Shallow Grave,Crime,1994,247,7,8.223026
Shallow Grave,Thriller,1994,247,7,8.223026
Suture,Drama,1993,7,6,1.298224
Suture,Thriller,1993,7,6,1.298224
Strawberry and Chocolate,Comedy,1993,16,7,1.777197
Strawberry and Chocolate,Drama,1993,16,7,1.777197
Swimming with Sharks,Crime,1994,104,6,5.869261
Swimming with Sharks,Comedy,1994,104,6,5.869261
The Sum of Us,Comedy,1994,21,6,1.407427
The Sum of Us,Drama,1994,21,6,1.407427
The Sum of Us,Romance,1994,21,6,1.407427
Senior Trip,Comedy,1995,23,5,5.05806
To Live,Drama,1994,62,7,5.260627
To Live,Romance,1994,62,7,5.260627
To Live,War,1994,62,7,5.260627
Tank Girl,Action,1995,140,5,7.602087
Tank Girl,Comedy,1995,140,5,7.602087
Tank Girl,Fantasy,1995,140,5,7.602087
Tank Girl,Science Fiction,1995,140,5,7.602087
Tales from the Crypt: Demon Knight,Horror,1995,96,6,9.455342
Tales from the Crypt: Demon Knight,Comedy,1995,96,6,9.455342
Tales from the Crypt: Demon Knight,Thriller,1995,96,6,9.455342
Star Trek: Generations,Science Fiction,1994,461,6,8.105708
Star Trek: Generations,Action,1994,461,6,8.105708
Star Trek: Generations,Adventure,1994,461,6,8.105708
Star Trek: Generations,Thriller,1994,461,6,8.105708
Tales from the Hood,Crime,1995,33,5,2.86007
Tales from the Hood,Horror,1995,33,5,2.86007
Tales from the Hood,Thriller,1995,33,5,2.86007
Tom & Viv,Drama,1994,8,5,0.704204
Tom & Viv,Romance,1994,8,5,0.704204
Village of the Damned,Thriller,1995,165,5,6.529879
Village of the Damned,Horror,1995,165,5,6.529879
Village of the Damned,Science Fiction,1995,165,5,6.529879
Tommy Boy,Comedy,1995,321,6,11.971318
Vanya on 42nd Street,Drama,1994,15,6,7.039846
Vanya on 42nd Street,Romance,1994,15,6,7.039846
The Underneath,Thriller,1995,15,5,2.059771
The Underneath,Crime,1995,15,5,2.059771
The Walking Dead,Drama,1995,4,6,0.620873
The Walking Dead,War,1995,4,6,0.620873
What's Eating Gilbert Grape,Romance,1993,943,7,10.3919
What's Eating Gilbert Grape,Drama,1993,943,7,10.3919
Virtuosity,Action,1995,163,5,5.188399
Virtuosity,Crime,1995,163,5,5.188399
Virtuosity,Science Fiction,1995,163,5,5.188399
Virtuosity,Thriller,1995,163,5,5.188399
While You Were Sleeping,Comedy,1995,340,6,15.783615
While You Were Sleeping,Drama,1995,340,6,15.783615
While You Were Sleeping,Romance,1995,340,6,15.783615
The War,Drama,1994,39,6,3.908596
Double Happiness,Comedy,1994,2,5,0.372239
Double Happiness,Romance,1994,2,5,0.372239
Muriel's Wedding,Drama,1994,104,6,5.254847
Muriel's Wedding,Comedy,1994,104,6,5.254847
Muriel's Wedding,Romance,1994,104,6,5.254847
The Baby-Sitters Club,Comedy,1995,23,5,2.15805
The Baby-Sitters Club,Drama,1995,23,5,2.15805
The Baby-Sitters Club,Family,1995,23,5,2.15805
Ace Ventura: Pet Detective,Comedy,1994,1684,6,11.247957
Ace Ventura: Pet Detective,Mystery,1994,1684,6,11.247957
"The Adventures of Priscilla, Queen of the Desert",Drama,1994,174,7,8.328596
"The Adventures of Priscilla, Queen of the Desert",Comedy,1994,174,7,8.328596
Backbeat,Drama,1994,37,6,2.487951
Backbeat,Music,1994,37,6,2.487951
Bitter Moon,Thriller,1992,115,7,11.298195
Bitter Moon,Drama,1992,115,7,11.298195
Bitter Moon,Romance,1992,115,7,11.298195
Bullets Over Broadway,Action,1994,130,7,5.72288
Bullets Over Broadway,Comedy,1994,130,7,5.72288
Bullets Over Broadway,Thriller,1994,130,7,5.72288
Clear and Present Danger,Action,1994,390,6,7.513245
Clear and Present Danger,Drama,1994,390,6,7.513245
Clear and Present Danger,Thriller,1994,390,6,7.513245
The Client,Drama,1994,287,6,15.263829
The Client,Thriller,1994,287,6,15.263829
The Client,Crime,1994,287,6,15.263829
The Client,Mystery,1994,287,6,15.263829
"Corrina, Corrina",Comedy,1994,83,6,6.924689
"Corrina, Corrina",Drama,1994,83,6,6.924689
"Corrina, Corrina",Family,1994,83,6,6.924689
"Corrina, Corrina",Romance,1994,83,6,6.924689
Crooklyn,Comedy,1994,31,6,2.533022
Crooklyn,Drama,1994,31,6,2.533022
The Crow,Fantasy,1994,980,7,15.799336
The Crow,Action,1994,980,7,15.799336
The Crow,Thriller,1994,980,7,15.799336
Cobb,Drama,1994,29,6,2.583363
The Flintstones,Fantasy,1994,559,5,15.019586
The Flintstones,Comedy,1994,559,5,15.019586
The Flintstones,Family,1994,559,5,15.019586
Forrest Gump,Comedy,1994,8147,8,48.307194
Forrest Gump,Drama,1994,8147,8,48.307194
Forrest Gump,Romance,1994,8147,8,48.307194
Four Weddings and a Funeral,Comedy,1994,654,6,8.990345
Four Weddings and a Funeral,Drama,1994,654,6,8.990345
Four Weddings and a Funeral,Romance,1994,654,6,8.990345
Higher Learning,Romance,1995,49,6,7.817811
Higher Learning,Drama,1995,49,6,7.817811
Higher Learning,Crime,1995,49,6,7.817811
I Like It Like That,Comedy,1994,4,6,0.289295
I Like It Like That,Drama,1994,4,6,0.289295
I Like It Like That,Romance,1994,4,6,0.289295
I Love Trouble,Action,1994,41,5,3.570874
I Love Trouble,Comedy,1994,41,5,3.570874
I Love Trouble,Romance,1994,41,5,3.570874
It Could Happen to You,Comedy,1994,154,6,11.272073
It Could Happen to You,Drama,1994,154,6,11.272073
It Could Happen to You,Romance,1994,154,6,11.272073
The Jungle Book,Adventure,1994,107,5,10.714235
The Jungle Book,Drama,1994,107,5,10.714235
The Jungle Book,Family,1994,107,5,10.714235
"The Wonderful, Horrible Life of Leni Riefenstahl",Documentary,1993,5,7,0.568884
"The Wonderful, Horrible Life of Leni Riefenstahl",Foreign,1993,5,7,0.568884
The Lion King,Family,1994,5520,8,21.605761
The Lion King,Animation,1994,5520,8,21.605761
The Lion King,Drama,1994,5520,8,21.605761
Little Buddha,Drama,1993,76,6,5.681522
Little Buddha,History,1993,76,6,5.681522
New Nightmare,Horror,1994,297,6,9.860522
New Nightmare,Thriller,1994,297,6,9.860522
New Nightmare,Mystery,1994,297,6,9.860522
New Nightmare,Fantasy,1994,297,6,9.860522
The Mask,Romance,1994,2550,6,14.13488
The Mask,Comedy,1994,2550,6,14.13488
The Mask,Crime,1994,2550,6,14.13488
The Mask,Fantasy,1994,2550,6,14.13488
Maverick,Action,1994,490,6,15.050326
Maverick,Adventure,1994,490,6,15.050326
Maverick,Comedy,1994,490,6,15.050326
Maverick,Drama,1994,490,6,15.050326
Maverick,Western,1994,490,6,15.050326
Mrs. Parker and the Vicious Circle,Drama,1994,20,6,4.739054
The Naked Gun 33⅓: The Final Insult,Comedy,1994,535,6,10.587232
The Naked Gun 33⅓: The Final Insult,Crime,1994,535,6,10.587232
The Paper,Comedy,1994,40,6,4.006063
The Paper,Drama,1994,40,6,4.006063
Reality Bites,Drama,1994,180,6,6.514592
Red Rock West,Crime,1993,71,6,5.137903
Red Rock West,Drama,1993,71,6,5.137903
Red Rock West,Thriller,1993,71,6,5.137903
Ri¢hie Ri¢h,Comedy,1994,426,5,6.595255
Ri¢hie Ri¢h,Family,1994,426,5,6.595255
Safe Passage,Drama,1994,7,4,4.931565
The River Wild,Action,1994,214,6,10.511241
The River Wild,Adventure,1994,214,6,10.511241
The River Wild,Crime,1994,214,6,10.511241
The River Wild,Thriller,1994,214,6,10.511241
Speed,Action,1994,1814,6,10.859292
Speed,Adventure,1994,1814,6,10.859292
Speed,Crime,1994,1814,6,10.859292
Speechless,Comedy,1994,24,5,2.334226
Speechless,Romance,1994,24,5,2.334226
Timecop,Thriller,1994,288,5,8.907074
Timecop,Science Fiction,1994,288,5,8.907074
Timecop,Action,1994,288,5,8.907074
Timecop,Crime,1994,288,5,8.907074
True Lies,Action,1994,1138,6,11.396099
True Lies,Thriller,1994,1138,6,11.396099
When a Man Loves a Woman,Drama,1994,71,6,4.322544
When a Man Loves a Woman,Romance,1994,71,6,4.322544
Wolf,Fantasy,1994,221,6,14.063845
Wyatt Earp,Drama,1994,203,6,9.277147
Wyatt Earp,Action,1994,203,6,9.277147
Wyatt Earp,Western,1994,203,6,9.277147
Bad Company,Action,1995,12,4,0.912415
Bad Company,Crime,1995,12,4,0.912415
Bad Company,Romance,1995,12,4,0.912415
Bad Company,Thriller,1995,12,4,0.912415
A Man of No Importance,Comedy,1994,2,6,0.406113
A Man of No Importance,Drama,1994,2,6,0.406113
S.F.W.,Comedy,1994,22,6,2.504529
S.F.W.,Drama,1994,22,6,2.504529
A Low Down Dirty Shame,Action,1994,31,6,3.021526
A Low Down Dirty Shame,Comedy,1994,31,6,3.021526
A Low Down Dirty Shame,Crime,1994,31,6,3.021526
"Boys Life: Three Stories of Love, Lust, and Liberation",Drama,1994,1,2,0.054148
Colonel Chabert,Drama,1994,9,5,0.934312
"Faster, Pussycat! Kill! Kill!",Action,1965,59,6,4.220541
"Faster, Pussycat! Kill! Kill!",Crime,1965,59,6,4.220541
Jason's Lyric,Crime,1994,9,5,0.912909
Jason's Lyric,Drama,1994,9,5,0.912909
Jason's Lyric,Romance,1994,9,5,0.912909
The Secret Adventures of Tom Thumb,Animation,1993,8,7,0.381704
The Secret Adventures of Tom Thumb,Science Fiction,1993,8,7,0.381704
Street Fighter,Action,1994,330,4,13.58449
Street Fighter,Adventure,1994,330,4,13.58449
Street Fighter,Thriller,1994,330,4,13.58449
Coldblooded,Action,1995,13,6,2.342756
Coldblooded,Comedy,1995,13,6,2.342756
Fall Time,Action,1995,6,6,1.108494
Fall Time,Adventure,1995,6,6,1.108494
Fall Time,Crime,1995,6,6,1.108494
Fall Time,Drama,1995,6,6,1.108494
Fall Time,Thriller,1995,6,6,1.108494
The Fear,Horror,1995,7,3,0.268043
The Fear,Thriller,1995,7,3,0.268043
Frank and Ollie,Documentary,1995,4,7,0.142357
Girl in the Cadillac,Romance,1995,1,10,0.405392
Girl in the Cadillac,Adventure,1995,1,10,0.405392
Girl in the Cadillac,Crime,1995,1,10,0.405392
Girl in the Cadillac,Drama,1995,1,10,0.405392
Homage,Thriller,1995,0,0,0.014925
Homage,Drama,1995,0,0,0.014925
Mirage,Action,1995,1,4,0.302957
Mirage,Thriller,1995,1,4,0.302957
Open Season,Comedy,1996,0,0,0.012456
Brother Minister: The Assassination of Malcolm X,Documentary,1995,1,4,0.0368
Highlander: The Final Dimension,Action,1994,110,4,6.866634
Highlander: The Final Dimension,Fantasy,1994,110,4,6.866634
Highlander: The Final Dimension,Science Fiction,1994,110,4,6.866634
In the Mouth of Madness,Horror,1994,307,7,8.497643
In the Mouth of Madness,Mystery,1994,307,7,8.497643
In the Mouth of Madness,Thriller,1994,307,7,8.497643
8 Seconds,Drama,1994,22,7,1.888534
8 Seconds,Romance,1994,22,7,1.888534
Above the Rim,Crime,1994,40,6,4.38154
Above the Rim,Drama,1994,40,6,4.38154
Addams Family Values,Comedy,1993,537,6,17.555909
Addams Family Values,Family,1993,537,6,17.555909
Addams Family Values,Fantasy,1993,537,6,17.555909
Martin Lawrence: You So Crazy,Comedy,1994,4,4,0.394194
The Age of Innocence,Drama,1993,172,7,8.013617
The Age of Innocence,Romance,1993,172,7,8.013617
Airheads,Comedy,1994,222,5,7.09232
Airheads,Crime,1994,222,5,7.09232
Airheads,Music,1994,222,5,7.09232
The Air Up There,Comedy,1994,42,5,1.896273
The Air Up There,Family,1994,42,5,1.896273
Another Stakeout,Action,1993,58,4,12.967239
Another Stakeout,Comedy,1993,58,4,12.967239
Bad Girls,Action,1994,61,4,14.644772
Bad Girls,Adventure,1994,61,4,14.644772
Bad Girls,Comedy,1994,61,4,14.644772
Bad Girls,Drama,1994,61,4,14.644772
Bad Girls,Western,1994,61,4,14.644772
Barcelona,Comedy,1994,20,6,1.632711
Barcelona,Drama,1994,20,6,1.632711
Barcelona,Romance,1994,20,6,1.632711
Being Human,Drama,1994,15,5,2.783872
Being Human,Comedy,1994,15,5,2.783872
Being Human,Fantasy,1994,15,5,2.783872
The Beverly Hillbillies,Comedy,1993,86,5,5.673735
Beverly Hills Cop III,Action,1994,445,5,11.787784
Beverly Hills Cop III,Comedy,1994,445,5,11.787784
Beverly Hills Cop III,Crime,1994,445,5,11.787784
Black Beauty,Action,1994,68,6,8.398845
Black Beauty,Adventure,1994,68,6,8.398845
Black Beauty,Drama,1994,68,6,8.398845
Black Beauty,Family,1994,68,6,8.398845
Blink,Mystery,1994,45,6,3.00282
Blink,Crime,1994,45,6,3.00282
Blink,Drama,1994,45,6,3.00282
Blink,Thriller,1994,45,6,3.00282
Blown Away,Drama,1994,126,6,13.155071
Blown Away,Action,1994,126,6,13.155071
Blown Away,Thriller,1994,126,6,13.155071
Blue Chips,Drama,1994,41,5,6.131056
Blue Sky,Drama,1994,28,6,4.993829
Blue Sky,Romance,1994,28,6,4.993829
Body Snatchers,Horror,1993,102,5,6.559693
Body Snatchers,Science Fiction,1993,102,5,6.559693
Body Snatchers,Thriller,1993,102,5,6.559693
Boxing Helena,Drama,1993,59,4,4.304224
Boxing Helena,Romance,1993,59,4,4.304224
A Bronx Tale,Drama,1993,447,7,6.115628
A Bronx Tale,Crime,1993,447,7,6.115628
Cabin Boy,Comedy,1994,28,4,1.679042
Calendar Girl,Drama,1993,10,3,1.316741
Calendar Girl,Comedy,1993,10,3,1.316741
Carlito's Way,Action,1993,805,7,8.698509
Carlito's Way,Crime,1993,805,7,8.698509
Carlito's Way,Drama,1993,805,7,8.698509
Carlito's Way,Thriller,1993,805,7,8.698509
City Slickers II: The Legend of Curly's Gold,Action,1994,103,4,8.605703
City Slickers II: The Legend of Curly's Gold,Comedy,1994,103,4,8.605703
City Slickers II: The Legend of Curly's Gold,Drama,1994,103,4,8.605703
City Slickers II: The Legend of Curly's Gold,Western,1994,103,4,8.605703
Clean Slate,Comedy,1994,25,5,2.724621
Clean Slate,Thriller,1994,25,5,2.724621
Clean Slate,Mystery,1994,25,5,2.724621
Cliffhanger,Action,1993,600,6,9.830853
Cliffhanger,Adventure,1993,600,6,9.830853
Cliffhanger,Thriller,1993,600,6,9.830853
Coneheads,Comedy,1993,228,4,10.722729
Coneheads,Science Fiction,1993,228,4,10.722729
